msgid	msguser	msgtext	replyid	replyuser	replytext
532648322226339840	405728790	Should I do |CallMeCam today ? ☺ ️	532651968523948032	2582957044	[MENTION] time zones are so annoying ! I'll be sleeping 😭🔫 ily though 🙈💘👑
532648322226339840	405728790	Should I do |CallMeCam today ? ☺ ️	532652617961598976	68966191	[MENTION] no no no no no no no no no never nunca
532651391027007488	330705266	Don't worry about what others think	532651423901958144	1729841617	[MENTION] k
532654982810845184	330705266	RT for a follow |followmeHayes	532655544835014656	1536302137	[MENTION] wow just when im heading to school you do a follow spree |followmeHayes
532655619371970560	1906234147	So u might be able to meet me this weekend ☺ ️😱😱😱😉	532655705183223808	1328060750	[MENTION] uk or no ?
532655619371970560	1906234147	So u might be able to meet me this weekend ☺ ️😱😱😱😉	532655820652417024	858126522	[MENTION] WHAT ? HOW ? WHEN ?
532655619371970560	1906234147	So u might be able to meet me this weekend ☺ ️😱😱😱😉	532656128434651136	858126522	[MENTION] don't tell me this unless I can meet you !!!! 1 ! 1 !!!
532656849070612480	68966191	[MENTION] |26goal 2K ?	532658599420383232	405728790	“ [MENTION] : I can't wait to make new stuff with [MENTION] ! Been a while 😏 ” shout out to all the pear
532657668004270080	278328390	I feel like fan girls start all the newest trends	532686448324255744	2825905798	[MENTION] WERE LIKE A TEENAGE GOVERNMENT HOLYSHITHOLY
532658599420383232	405728790	“ [MENTION] : I can't wait to make new stuff with [MENTION] ! Been a while 😏 ” shout out to all the pear	532658771290755072	68966191	[MENTION] [MENTION] i cant wait to see you together again💞💞
532661196328271872	405728790	I'll do |CallMeCam next Wednesday ☺ ️	532661225558401024	1729841617	[MENTION] k
532661196328271872	405728790	I'll do |CallMeCam next Wednesday ☺ ️	532661379199926272	484961764	[MENTION] if only you'd notice me 😔
532663364171104256	330705266	I'll be DMing you guys now ! Retweet that tweet for a Dm !!! [URL]	537499434754392064	1515820772	[MENTION] okay so talk to me ❄️⛄️
532671145216995328	1906234147	At least the quality didn't completely suck . ((((( Sarcasm )))))	532671190067052544	1729841617	[MENTION] 😂
532683205095489536	389238190	“ [MENTION] : You guys are the sweetest ever !! |CallMeSierra a couple more ! ” How am I supposed to dm u my | if you don't follow me ” DM me 😘	532684820220874752	2398245474	[MENTION] [MENTION] REBECCANSJEM
532685837176422400	278328390	I feel like Jack & I have a different connection with you guys .. like the relationship between us & you is more of a friendship than anything	532685899176239104	2541854413	[MENTION] FRIENDZONED AF
532687161376907264	163730859	GUYS WE ARE GOING TO MADISON ( Wisconson , not Beer )	532687796947808256	2398245474	[MENTION] JACK LMSFAFHO
532687161376907264	163730859	GUYS WE ARE GOING TO MADISON ( Wisconson , not Beer )	532687920617254912	2825905798	[MENTION] YOU BETTER BRING YOUR BEAUTIFUL ASSES TO RICHMOND VIRGINIA NOONES EVER BEEN HERE
532717725354033152	405728790	But she bad though	532719373245763584	68966191	[MENTION] ... we should cuddle right now
532728299613859840	382402366	Need a pic to post on Instagram 😁😁	532729595515387904	2566565666	[MENTION] post a pic of me as your wcw
532732571302776832	163730859	Threesome ?	532732633059708928	1604280403	“ [MENTION] : Threesome ? ”
532732571302776832	163730859	Threesome ?	532732892258910208	2833473210	“ [MENTION] : Threesome ? ” You know it 💦
532732571302776832	163730859	Threesome ?	532735069333778432	1631064974	[MENTION] please & thank you .
532732571302776832	163730859	Threesome ?	532735476579700736	858126522	[MENTION] with [MENTION] yeah sure
532748410630451200	858126522	FAV THIS IF YOU WANT TO BE IN A GROUP CHAT AND YOURE GOING TO THE SHOW TOMORROW	532749261675724800	858126522	[MENTION] HURRY I WAMTTO START IT SOON
532758413970001920	1396698397	NEVERMIND !!! Lol 😂 I'm going to continue the RV project up through New York and down to Florida ! So excited 😘	532874809995460608	1604280403	[MENTION] yay😍😍
532770587278839808	1088207396	hi👀	532770801800720384	68966191	[MENTION] why you aren't sleeping ?
532788885659844608	405728790	[MENTION] idk about that hahaa	532826561083215872	2346829268	[MENTION] [MENTION] are there srly only 99 RTS guys are you serious wtfs
532793967033999360	389238190	My mom & [MENTION] are the only peeps I know that were born with abs . |bitches thanks for passing on the gene to me mom 😘	532794270537613312	1536302137	[MENTION] [MENTION] sierra why wont you do your workout routine for one of your vids (:
532989456161067008	1906234147	[URL]	532989600336470016	1328060750	[MENTION] [URL]
532989456161067008	1906234147	[URL]	532989621865816064	1328060750	[MENTION] [URL]
533014909508784128	47846709	[URL] Friends always defend friends feat [MENTION] [MENTION] [MENTION] [MENTION] x360 |BendTheRules	533022666093891584	47846709	Lol 😂😂😂😂😂😂 no idea how that derp face snuck in
533029027876208640	840897602	When someone takes too long to take a picture ... w/ [MENTION] [URL]	533038923170455552	1705991035	😂 - “ [MENTION] : When someone takes too long to take a picture ... w/ [MENTION] [URL] ”
533038250307252224	405728790	JUST POSTED ANOTHER VINE 2 DAYS JN A ROW HAHAHAHAHA GO WATCH JT ITS SO FUNNY	533038339344302080	1604280403	[MENTION] wow proud of you
533038250307252224	405728790	JUST POSTED ANOTHER VINE 2 DAYS JN A ROW HAHAHAHAHA GO WATCH JT ITS SO FUNNY	533038572652490752	2482534992	[MENTION] do you ever get tired of running through my mind 24/7 ??
533038250307252224	405728790	JUST POSTED ANOTHER VINE 2 DAYS JN A ROW HAHAHAHAHA GO WATCH JT ITS SO FUNNY	533038894292697088	2482534992	[MENTION] OMG UR vine is so relatable I did that the other day
5.33044196132e+17	389238190	Alright ! I'm about to post |sierradallasnewvideo 😜 I'm going to post one of your edits on my IG ! XXO subscribe : [URL]	533044754024374272	1536302137	[MENTION] Not now im at school !!
533051616648110080	405728790	I forgot how fun making vines is	533054509711630336	68966191	[MENTION] miss you
533065698239844352	405728790	I'm not new to this	533065908315754496	2482534992	[MENTION] what ?!? Moaning my name
533066711705350144	405728790	“ [MENTION] : [MENTION] should i give up ? ” Never	533070407193358336	1604280403	[MENTION] i already have
533066711705350144	405728790	“ [MENTION] : [MENTION] should i give up ? ” Never	557196736452911104	429482760	[MENTION] i miss this
533088291558420480	405728790	Do what YOU want	533088428091789312	1729841617	[MENTION] YOU
533088291558420480	405728790	Do what YOU want	533088598128869376	2833473210	“ [MENTION] : Do what YOU want ” I don't mind doing you . 😏💕😪
533088291558420480	405728790	Do what YOU want	533293264711852032	2398245474	“ [MENTION] : Do what YOU want ” what u want with ma body
533089865869852672	379408088	I love words	533089941275017216	492677346	[MENTION] I love you !
533091714148605952	163730859	Man [MENTION] is such a fantastic songwriter . If you get a chance make sure you look him up . My personal favorite is " Jackie and Wilson "	533091760038486016	1631064974	[MENTION] pussy
533092314349338624	163730859	People that talented are rare . Really rare .	533092439129882624	1604280403	[MENTION] you mean people like you
533093073862262784	163730859	" Wild LIKE , Wild Life " just for those I've seen in the crowd singing " Wild Life , Wild Life "	533093275763490816	1631064974	[MENTION] [MENTION]
533294072833015808	382402366	It's Friday :)	533296500361953280	492677346	[MENTION] wow thanks i didn't know
533294354639503360	2398245474	[MENTION] LMFAO	533294471455059968	2398245474	[MENTION] i blocked u 2x
533295202417381376	2398245474	Hi	533295219957956608	2398245474	[MENTION] hey
533295219957956608	2398245474	[MENTION] hey	533295243571888128	2398245474	[MENTION] hows it going
533295243571888128	2398245474	[MENTION] hows it going	533295264342106112	2398245474	[MENTION] ok
533295264342106112	2398245474	[MENTION] ok	533295288010563584	2398245474	[MENTION] bitch tf
